"panel","x","smooth"
"residuo_vs_ajustado",-6.09705435158707,-0.0785723472006248
"residuo_vs_ajustado",-6.09705435158707,-0.0785723472006248
"residuo_vs_ajustado",-6.08865036685128,-0.0770670671508422
"residuo_vs_ajustado",-6.08865036685128,-0.0770670671508422
"residuo_vs_ajustado",-6.06826809921779,-0.0734162964982758
"residuo_vs_ajustado",-6.06826809921779,-0.0734162964982758
"residuo_vs_ajustado",-6.0510169245003,-0.0703263516740099
"residuo_vs_ajustado",-6.02094310429272,-0.0649396782086905
"residuo_vs_ajustado",-6.02094310429272,-0.0649396782086905
"residuo_vs_ajustado",-6.01157360951034,-0.0632614607897078
"residuo_vs_ajustado",-6.01157360951034,-0.0632614607897078
"residuo_vs_ajustado",-5.99281205862992,-0.0599009848808197
"residuo_vs_ajustado",-5.99281205862992,-0.0599009848808197
"residuo_vs_ajustado",-5.98732953249521,-0.0589189820009429
"residuo_vs_ajustado",-5.98732953249521,-0.0589189820009429
"residuo_vs_ajustado",-5.9842575627794,-0.0583687460269217
"residuo_vs_ajustado",-5.97624026810702,-0.0569327279827464
"residuo_vs_ajustado",-5.97624026810702,-0.0569327279827464
"residuo_vs_ajustado",-5.95892150316011,-0.0527088986354548
"residuo_vs_ajustado",-5.94783038823327,-0.0500039149448864
"residuo_vs_ajustado",-5.94783038823327,-0.0500039149448864
"residuo_vs_ajustado",-5.93608028420752,-0.0471382120861763
"residuo_vs_ajustado",-5.93608028420752,-0.0471382120861763
"residuo_vs_ajustado",-5.92147876189373,-0.0435770841042913
"residuo_vs_ajustado",-5.91232059089766,-0.0413435211718693
"residuo_vs_ajustado",-5.91232059089766,-0.0413435211718693
"residuo_vs_ajustado",-5.88413105581802,-0.0344684474630404
"residuo_vs_ajustado",-5.87347967703206,-0.0318707098966958
"residuo_vs_ajustado",-5.86469063496391,-0.0297271728756766
"residuo_vs_ajustado",-5.84823390449242,-0.0257135829147856
"residuo_vs_ajustado",-5.84823390449242,-0.0257135829147856
"residuo_vs_ajustado",-5.83886271537314,-0.0234280675363874
"residuo_vs_ajustado",-5.82733418196094,-0.020616402968679
"residuo_vs_ajustado",-5.7438278006474,-0.000250244922214198
"residuo_vs_ajustado",-5.7285595579747,0.00395812184373164
"residuo_vs_ajustado",-5.7285595579747,0.00395812184373164
"residuo_vs_ajustado",-5.68763766012333,0.0152373737267931
"residuo_vs_ajustado",-5.68763766012333,0.0152373737267931
