"family","repeat_id","outer_fold","metric","flexible","frozen","difference_flexible_minus_frozen","absolute_difference"
"continuous",4,5,"brier_score",,,,
"continuous",4,5,"log_loss",,,,
"continuous",4,5,"calibration_intercept",-0.117466933319929,-0.608013888933966,0.490546955614036,0.490546955614036
"continuous",4,5,"calibration_slope",1.1420604594614,1.00946666925684,0.13259379020456,0.13259379020456
"logistic",4,5,"r2",,,,
"logistic",4,5,"rmse",,,,
"logistic",4,5,"mae",,,,
"logistic",4,5,"auc",0.934375,0.904166666666667,0.0302083333333333,0.0302083333333333
"logistic",4,5,"brier_score",0.113994040084824,0.12131685798176,-0.00732281789693638,0.00732281789693638
"logistic",4,5,"log_loss",0.378340354459821,0.393445107206905,-0.015104752747084,0.015104752747084
"logistic",4,5,"calibration_intercept",0.198464570567572,0.125118827053362,0.0733457435142094,0.0733457435142094
"logistic",4,5,"calibration_slope",1.98559125681195,1.19122249338223,0.794368763429725,0.794368763429725
"continuous",5,5,"r2",0.506285084769106,0.473349120604958,0.0329359641641486,0.0329359641641486
"continuous",5,5,"rmse",3.85823034340125,3.98484502007258,-0.126614676671335,0.126614676671335
"continuous",5,5,"mae",3.2358365837143,3.29917143512152,-0.063334851407221,0.063334851407221
"continuous",5,5,"auc",,,,
"continuous",5,5,"brier_score",,,,
"continuous",5,5,"log_loss",,,,
"continuous",5,5,"calibration_intercept",2.07542620739251,0.755509865238232,1.31991634215428,1.31991634215428
"continuous",5,5,"calibration_slope",1.42769787094712,1.16632224730875,0.261375623638377,0.261375623638377
"logistic",5,5,"r2",,,,
"logistic",5,5,"rmse",,,,
"logistic",5,5,"mae",,,,
"logistic",5,5,"auc",0.851041666666667,0.80625,0.0447916666666667,0.0447916666666667
"logistic",5,5,"brier_score",0.152686639288071,0.183321980886075,-0.0306353415980035,0.0306353415980035
"logistic",5,5,"log_loss",0.47721368556667,0.584430071910529,-0.107216386343858,0.107216386343858
"logistic",5,5,"calibration_intercept",-0.134970766590873,-0.109174534614076,-0.0257962319767973,0.0257962319767973
"logistic",5,5,"calibration_slope",1.05954508948082,0.590505702082739,0.469039387398086,0.469039387398086
"continuous",1,6,"r2",0.299657193672812,0.24867393020304,0.0509832634697716,0.0509832634697716
"continuous",1,6,"rmse",4.26251253384564,4.41493752365757,-0.15242498981193,0.15242498981193
"continuous",1,6,"mae",3.26172708415589,3.40098799453601,-0.139260910380117,0.139260910380117
"continuous",1,6,"auc",,,,
"continuous",1,6,"brier_score",,,,
"continuous",1,6,"log_loss",,,,
"continuous",1,6,"calibration_intercept",0.892205874865499,-0.234169901049709,1.12637577591521,1.12637577591521
"continuous",1,6,"calibration_slope",1.15244868541875,0.924723585735182,0.227725099683565,0.227725099683565
"logistic",1,6,"r2",,,,
"logistic",1,6,"rmse",,,,
"logistic",1,6,"mae",,,,
"logistic",1,6,"auc",0.842708333333333,0.838541666666667,0.00416666666666665,0.00416666666666665
"logistic",1,6,"brier_score",0.159421455972016,0.165083789895211,-0.00566233392319443,0.00566233392319443
"logistic",1,6,"log_loss",0.487893388142427,0.494199919887303,-0.00630653174487572,0.00630653174487572
"logistic",1,6,"calibration_intercept",-0.259726149747506,-0.198356182907828,-0.0613699668396785,0.0613699668396785
"logistic",1,6,"calibration_slope",1.25793713355793,0.962916740844273,0.295020392713661,0.295020392713661
"continuous",2,6,"r2",0.46884739795914,0.417229419720582,0.0516179782385576,0.0516179782385576
"continuous",2,6,"rmse",3.84849610165079,4.03116155926638,-0.182665457615582,0.182665457615582
"continuous",2,6,"mae",3.16281858587438,3.27173288398232,-0.108914298107936,0.108914298107936
"continuous",2,6,"auc",,,,
"continuous",2,6,"brier_score",,,,
"continuous",2,6,"log_loss",,,,
"continuous",2,6,"calibration_intercept",0.186076713576168,-0.617475276113303,0.80355198968947,0.80355198968947
"continuous",2,6,"calibration_slope",1.21773336198749,1.03961746611681,0.178115895870684,0.178115895870684
"logistic",2,6,"r2",,,,
"logistic",2,6,"rmse",,,,
"logistic",2,6,"mae",,,,
"logistic",2,6,"auc",0.914583333333333,0.894791666666667,0.0197916666666667,0.0197916666666667
"logistic",2,6,"brier_score",0.122619823732878,0.12631222408754,-0.00369240035466237,0.00369240035466237
"logistic",2,6,"log_loss",0.395304848373836,0.407261064948156,-0.0119562165743196,0.0119562165743196
"logistic",2,6,"calibration_intercept",0.186546845045397,0.112777315289844,0.0737695297555538,0.0737695297555538
"logistic",2,6,"calibration_slope",1.49871520240783,1.1412035900689,0.357511612338934,0.357511612338934
"continuous",3,6,"r2",0.438382006728775,0.463161747260681,-0.0247797405319061,0.0247797405319061
"continuous",3,6,"rmse",4.17422850728014,4.08110191316292,0.0931265941172201,0.0931265941172201
"continuous",3,6,"mae",3.45513420079406,3.39755761990736,0.0575765808866957,0.0575765808866957
"continuous",3,6,"auc",,,,
"continuous",3,6,"brier_score",,,,
"continuous",3,6,"log_loss",,,,
"continuous",3,6,"calibration_intercept",0.91080133210292,1.09472512882553,-0.183923796722606,0.183923796722606
"continuous",3,6,"calibration_slope",1.02017602331442,1.10995708302139,-0.0897810597069681,0.0897810597069681
"logistic",3,6,"r2",,,,
"logistic",3,6,"rmse",,,,
"logistic",3,6,"mae",,,,
"logistic",3,6,"auc",0.888541666666667,0.886458333333333,0.00208333333333333,0.00208333333333333
"logistic",3,6,"brier_score",0.13939317637575,0.141184696226373,-0.00179151985062317,0.00179151985062317
"logistic",3,6,"log_loss",0.43481396460893,0.431037176254263,0.00377678835466755,0.00377678835466755
"logistic",3,6,"calibration_intercept",-0.299274480626696,-0.29306339976367,-0.00621108086302613,0.00621108086302613
"logistic",3,6,"calibration_slope",1.33573556265928,0.977007658858309,0.358727903800971,0.358727903800971
"continuous",4,6,"r2",0.446051502186766,0.480253853797515,-0.0342023516107489,0.0342023516107489
"continuous",4,6,"rmse",3.99732641650729,3.87195728920941,0.125369127297879,0.125369127297879
"continuous",4,6,"mae",3.419569089163,3.2620127877812,0.157556301381799,0.157556301381799
"continuous",4,6,"auc",,,,
"continuous",4,6,"brier_score",,,,
"continuous",4,6,"log_loss",,,,
"continuous",4,6,"calibration_intercept",1.90684602362306,1.05450986366463,0.852336159958436,0.852336159958436
"continuous",4,6,"calibration_slope",1.37875122348779,1.21978311680913,0.158968106678662,0.158968106678662
"logistic",4,6,"r2",,,,
"logistic",4,6,"rmse",,,,
"logistic",4,6,"mae",,,,
"logistic",4,6,"auc",0.845833333333333,0.882291666666667,-0.0364583333333334,0.0364583333333334
"logistic",4,6,"brier_score",0.159517528691404,0.141085978615318,0.0184315500760864,0.0184315500760864
"logistic",4,6,"log_loss",0.473731206542371,0.428542188410242,0.0451890181321293,0.0451890181321293
"logistic",4,6,"calibration_intercept",0.164520357648319,0.061230650969928,0.103289706678391,0.103289706678391
"logistic",4,6,"calibration_slope",1.58723235194373,1.41731526314808,0.169917088795653,0.169917088795653
"continuous",5,6,"r2",0.473290771985763,0.468175661523264,0.00511511046249846,0.00511511046249846
"continuous",5,6,"rmse",4.05426379122161,4.07390261660371,-0.0196388253821036,0.0196388253821036
"continuous",5,6,"mae",3.35491467485973,3.26903651901876,0.0858781558409616,0.0858781558409616
"continuous",5,6,"auc",,,,
"continuous",5,6,"brier_score",,,,
"continuous",5,6,"log_loss",,,,
"continuous",5,6,"calibration_intercept",2.61419465897829,1.13677303750575,1.47742162147253,1.47742162147253
"continuous",5,6,"calibration_slope",1.51943368534282,1.31089459299774,0.208539092345075,0.208539092345075
"logistic",5,6,"r2",,,,
"logistic",5,6,"rmse",,,,
"logistic",5,6,"mae",,,,
"logistic",5,6,"auc",0.886458333333333,0.903125,-0.0166666666666666,0.0166666666666666
"logistic",5,6,"brier_score",0.140306045242844,0.128466818749656,0.0118392264931876,0.0118392264931876
"logistic",5,6,"log_loss",0.433436791190489,0.396643909852436,0.0367928813380522,0.0367928813380522
"logistic",5,6,"calibration_intercept",-0.229901302231037,-0.20261335170501,-0.0272879505260277,0.0272879505260277
"logistic",5,6,"calibration_slope",1.46173276993105,1.34291335684753,0.118819413083521,0.118819413083521
"continuous",1,7,"r2",0.501615810965437,0.483205585818003,0.0184102251474335,0.0184102251474335
"continuous",1,7,"rmse",3.80247895349368,3.87207353391216,-0.0695945804184808,0.0695945804184808
"continuous",1,7,"mae",3.2672818293351,3.32597328546945,-0.0586914561343508,0.0586914561343508
"continuous",1,7,"auc",,,,
"continuous",1,7,"brier_score",,,,
"continuous",1,7,"log_loss",,,,
"continuous",1,7,"calibration_intercept",1.8488631769387,0.805552852208112,1.04331032473059,1.04331032473059
"continuous",1,7,"calibration_slope",1.33632734706656,1.1526212746171,0.183706072449458,0.183706072449458
"logistic",1,7,"r2",,,,
"logistic",1,7,"rmse",,,,
"logistic",1,7,"mae",,,,
"logistic",1,7,"auc",0.888541666666667,0.876041666666667,0.0125,0.0125
"logistic",1,7,"brier_score",0.138821906133559,0.145786420786332,-0.00696451465277298,0.00696451465277298
"logistic",1,7,"log_loss",0.431136576479445,0.455951232494059,-0.0248146560146142,0.0248146560146142
"logistic",1,7,"calibration_intercept",-0.0572068172546487,-0.0837783775534662,0.0265715602988175,0.0265715602988175
"logistic",1,7,"calibration_slope",1.33074733186094,0.893362902707811,0.437384429153125,0.437384429153125
"continuous",2,7,"r2",0.361462698689819,0.332218612895377,0.0292440857944424,0.0292440857944424
"continuous",2,7,"rmse",4.30420952086575,4.40166942070018,-0.0974598998344263,0.0974598998344263
"continuous",2,7,"mae",3.29325900830845,3.5175441952788,-0.224285186970349,0.224285186970349
"continuous",2,7,"auc",,,,
"continuous",2,7,"brier_score",,,,
"continuous",2,7,"log_loss",,,,
"continuous",2,7,"calibration_intercept",0.175873184836304,-0.448259716609863,0.624132901446168,0.624132901446168
"continuous",2,7,"calibration_slope",1.10993237440486,1.00002114171483,0.109911232690036,0.109911232690036
"logistic",2,7,"r2",,,,
"logistic",2,7,"rmse",,,,
"logistic",2,7,"mae",,,,
"logistic",2,7,"auc",0.854166666666667,0.826041666666667,0.028125,0.028125
"logistic",2,7,"brier_score",0.163253693046096,0.173903615419589,-0.0106499223734931,0.0106499223734931
"logistic",2,7,"log_loss",0.492848521786033,0.530465653812561,-0.0376171320265289,0.0376171320265289
"logistic",2,7,"calibration_intercept",0.0969441180796587,0.100106925484551,-0.00316280740489266,0.00316280740489266
"logistic",2,7,"calibration_slope",1.21055113549822,0.847121314115806,0.36342982138241,0.36342982138241
"continuous",3,7,"r2",0.303017498458842,0.295335597676279,0.00768190078256259,0.00768190078256259
"continuous",3,7,"rmse",4.13563177192233,4.15836007129213,-0.0227282993698088,0.0227282993698088
"continuous",3,7,"mae",3.50035359112018,3.41485255275935,0.085501038360829,0.085501038360829
"continuous",3,7,"auc",,,,
"continuous",3,7,"brier_score",,,,
"continuous",3,7,"log_loss",,,,
"continuous",3,7,"calibration_intercept",-0.131593618703179,-0.455399539733521,0.323805921030342,0.323805921030342
"continuous",3,7,"calibration_slope",0.913966024759641,0.78372018407347,0.13024584068617,0.13024584068617
"logistic",3,7,"r2",,,,
"logistic",3,7,"rmse",,,,
"logistic",3,7,"mae",,,,
"logistic",3,7,"auc",0.792708333333333,0.80625,-0.0135416666666667,0.0135416666666667
"logistic",3,7,"brier_score",0.190473565188859,0.183747341869227,0.00672622331963194,0.00672622331963194
"logistic",3,7,"log_loss",0.549703960964936,0.538936632735454,0.0107673282294821,0.0107673282294821
"logistic",3,7,"calibration_intercept",-0.0919688621863795,-0.224714449679974,0.132745587493594,0.132745587493594
"logistic",3,7,"calibration_slope",0.752141327121323,0.695765804413316,0.056375522708007,0.056375522708007
"continuous",4,7,"r2",0.427150994712247,0.385476641833746,0.0416743528785009,0.0416743528785009
"continuous",4,7,"rmse",3.6837675265653,3.81541103171754,-0.131643505152242,0.131643505152242
"continuous",4,7,"mae",2.87317973237549,2.99846068574716,-0.125280953371673,0.125280953371673
"continuous",4,7,"auc",,,,
"continuous",4,7,"brier_score",,,,
"continuous",4,7,"log_loss",,,,
"continuous",4,7,"calibration_intercept",1.48841227171531,0.870343324966166,0.618068946749147,0.618068946749147
"continuous",4,7,"calibration_slope",1.25939886345795,1.11089821040205,0.148500653055897,0.148500653055897
"logistic",4,7,"r2",,,,
"logistic",4,7,"rmse",,,,
"logistic",4,7,"mae",,,,
"logistic",4,7,"auc",0.879166666666667,0.88125,-0.00208333333333333,0.00208333333333333
"logistic",4,7,"brier_score",0.143825746645178,0.141162578238102,0.00266316840707587,0.00266316840707587
"logistic",4,7,"log_loss",0.440972797049684,0.442579534046753,-0.00160673699706887,0.00160673699706887
"logistic",4,7,"calibration_intercept",0.0716161290514278,-0.00503587386494721,0.076652002916375,0.076652002916375
"logistic",4,7,"calibration_slope",1.39299575287718,1.18258354405679,0.210412208820395,0.210412208820395
"continuous",5,7,"r2",0.279432519730938,0.225513936818227,0.0539185829127108,0.0539185829127108
"continuous",5,7,"rmse",4.66237534201659,4.83366677619928,-0.171291434182692,0.171291434182692
"continuous",5,7,"mae",3.49245043321576,3.62697305675366,-0.134522623537901,0.134522623537901
"continuous",5,7,"auc",,,,
"continuous",5,7,"brier_score",,,,
"continuous",5,7,"log_loss",,,,
"continuous",5,7,"calibration_intercept",-0.177739213234411,-1.53211867064402,1.35437945740961,1.35437945740961
"continuous",5,7,"calibration_slope",1.14545997970938,0.83827824428893,0.307181735420449,0.307181735420449
"logistic",5,7,"r2",,,,
"logistic",5,7,"rmse",,,,
"logistic",5,7,"mae",,,,
"logistic",5,7,"auc",0.861458333333333,0.852083333333333,0.00937500000000002,0.00937500000000002
"logistic",5,7,"brier_score",0.154223657674991,0.160306992475559,-0.00608333480056805,0.00608333480056805
"logistic",5,7,"log_loss",0.468783455245247,0.481686703331988,-0.0129032480867409,0.0129032480867409
"logistic",5,7,"calibration_intercept",0.1358758398921,0.136180360826936,-0.000304520934835961,0.000304520934835961
"logistic",5,7,"calibration_slope",1.56365738977743,1.06343189621974,0.500225493557698,0.500225493557698
"continuous",1,8,"r2",0.260924096624126,0.220764635433057,0.0401594611910695,0.0401594611910695
"continuous",1,8,"rmse",4.78456754377461,4.91283858787766,-0.128271044103051,0.128271044103051
"continuous",1,8,"mae",3.59952503037704,3.66928585809148,-0.0697608277144464,0.0697608277144464
"continuous",1,8,"auc",,,,
"continuous",1,8,"brier_score",,,,
"continuous",1,8,"log_loss",,,,
"continuous",1,8,"calibration_intercept",0.0410607317945967,-0.81762469223339,0.858685424027987,0.858685424027987
"continuous",1,8,"calibration_slope",1.15577506891736,0.963775239369748,0.191999829547613,0.191999829547613
"logistic",1,8,"r2",,,,
"logistic",1,8,"rmse",,,,
"logistic",1,8,"mae",,,,
"logistic",1,8,"auc",0.812903225806452,0.767741935483871,0.0451612903225806,0.0451612903225806
"logistic",1,8,"brier_score",0.179370449040852,0.2063810712195,-0.0270106221786488,0.0270106221786488
"logistic",1,8,"log_loss",0.530689158712215,0.595665575257464,-0.0649764165452488,0.0649764165452488
"logistic",1,8,"calibration_intercept",0.157382379414346,0.145455025340558,0.0119273540737882,0.0119273540737882
"logistic",1,8,"calibration_slope",1.06168576307075,0.649553358936183,0.412132404134569,0.412132404134569
"continuous",2,8,"r2",0.223643774362136,0.169973146669648,0.0536706276924882,0.0536706276924882
"continuous",2,8,"rmse",4.58637671504512,4.74225906530608,-0.155882350260961,0.155882350260961
"continuous",2,8,"mae",3.46765850013526,3.58185972559279,-0.114201225457531,0.114201225457531
"continuous",2,8,"auc",,,,
"continuous",2,8,"brier_score",,,,
"continuous",2,8,"log_loss",,,,
"continuous",2,8,"calibration_intercept",0.475594143200251,-0.403324518236039,0.87891866143629,0.87891866143629
"continuous",2,8,"calibration_slope",0.978347931490755,0.774189418383177,0.204158513107578,0.204158513107578
"logistic",2,8,"r2",,,,
"logistic",2,8,"rmse",,,,
"logistic",2,8,"mae",,,,
"logistic",2,8,"auc",0.751075268817204,0.771505376344086,-0.0204301075268817,0.0204301075268817
"logistic",2,8,"brier_score",0.21395885128604,0.204779519582252,0.00917933170378801,0.00917933170378801
"logistic",2,8,"log_loss",0.603565678192309,0.578960500559146,0.0246051776331628,0.0246051776331628
"logistic",2,8,"calibration_intercept",-0.31800690872883,-0.347169884461267,0.0291629757324374,0.0291629757324374
"logistic",2,8,"calibration_slope",0.726740595019211,0.708091470648065,0.0186491243711463,0.0186491243711463
"continuous",3,8,"r2",0.422509929913442,0.381686468789183,0.0408234611242584,0.0408234611242584
"continuous",3,8,"rmse",4.4194231317054,4.57296312504607,-0.153539993340678,0.153539993340678
"continuous",3,8,"mae",3.73589899527566,3.85679578958133,-0.120896794305679,0.120896794305679
"continuous",3,8,"auc",,,,
"continuous",3,8,"brier_score",,,,
"continuous",3,8,"log_loss",,,,
"continuous",3,8,"calibration_intercept",1.23319822633679,0.16544487730394,1.06775334903285,1.06775334903285
"continuous",3,8,"calibration_slope",1.27707882595297,1.08357308603932,0.193505739913658,0.193505739913658
"logistic",3,8,"r2",,,,
"logistic",3,8,"rmse",,,,
"logistic",3,8,"mae",,,,
"logistic",3,8,"auc",0.909677419354839,0.904301075268817,0.0053763440860215,0.0053763440860215
"logistic",3,8,"brier_score",0.129172332039681,0.127080613165958,0.00209171887372289,0.00209171887372289
"logistic",3,8,"log_loss",0.407953117371305,0.397460008359501,0.0104931090118034,0.0104931090118034
"logistic",3,8,"calibration_intercept",-0.173068510600398,-0.207435596317747,0.0343670857173487,0.0343670857173487
"logistic",3,8,"calibration_slope",1.66851049329341,1.42942340210242,0.239087091190985,0.239087091190985
"continuous",4,8,"r2",0.360751072972827,0.399292283970383,-0.0385412109975561,0.0385412109975561
"continuous",4,8,"rmse",4.60388038775631,4.46293573496672,0.140944652789588,0.140944652789588
"continuous",4,8,"mae",3.64109524999982,3.61532212112279,0.0257731288770291,0.0257731288770291
"continuous",4,8,"auc",,,,
"continuous",4,8,"brier_score",,,,
"continuous",4,8,"log_loss",,,,
"continuous",4,8,"calibration_intercept",2.53946145753497,1.45086881794478,1.08859263959019,1.08859263959019
"continuous",4,8,"calibration_slope",1.31521831337381,1.04355300390539,0.271665309468425,0.271665309468425
"logistic",4,8,"r2",,,,
"logistic",4,8,"rmse",,,,
"logistic",4,8,"mae",,,,
"logistic",4,8,"auc",0.795698924731183,0.801075268817204,-0.0053763440860215,0.0053763440860215
"logistic",4,8,"brier_score",0.182005197963345,0.189586185760572,-0.00758098779722727,0.00758098779722727
"logistic",4,8,"log_loss",0.542577531557885,0.5469362637113,-0.00435873215341531,0.00435873215341531
"logistic",4,8,"calibration_intercept",-0.183931549057224,-0.188951662861778,0.00502011380455455,0.00502011380455455
"logistic",4,8,"calibration_slope",0.828588803884376,0.667184081921777,0.161404721962598,0.161404721962598
"continuous",5,8,"r2",0.315164093531244,0.289714811121719,0.0254492824095245,0.0254492824095245
"continuous",5,8,"rmse",4.2469866486873,4.32517828314465,-0.0781916344573457,0.0781916344573457
"continuous",5,8,"mae",3.52049135062631,3.58473468793085,-0.064243337304541,0.064243337304541
"continuous",5,8,"auc",,,,
"continuous",5,8,"brier_score",,,,
"continuous",5,8,"log_loss",,,,
"continuous",5,8,"calibration_intercept",0.505008591573962,0.143037424769603,0.36197116680436,0.36197116680436
"continuous",5,8,"calibration_slope",0.945845975975354,0.820884031553438,0.124961944421915,0.124961944421915
"logistic",5,8,"r2",,,,
"logistic",5,8,"rmse",,,,
"logistic",5,8,"mae",,,,
"logistic",5,8,"auc",0.836559139784946,0.844086021505376,-0.00752688172043015,0.00752688172043015
"logistic",5,8,"brier_score",0.15838497533784,0.160145613831244,-0.00176063849340383,0.00176063849340383
"logistic",5,8,"log_loss",0.484989544807494,0.48270352089687,0.00228602391062399,0.00228602391062399
"logistic",5,8,"calibration_intercept",0.0106280854987582,-0.166215150539065,0.176843236037823,0.176843236037823
"logistic",5,8,"calibration_slope",1.05115006206332,0.827085376376302,0.224064685687022,0.224064685687022
"continuous",1,9,"r2",0.232224187089585,0.140936534696739,0.0912876523928464,0.0912876523928464
"continuous",1,9,"rmse",3.8989692350192,4.1242522489543,-0.225283013935096,0.225283013935096
"continuous",1,9,"mae",2.99896154525787,3.34164329319394,-0.342681747936064,0.342681747936064
"continuous",1,9,"auc",,,,
"continuous",1,9,"brier_score",,,,
"continuous",1,9,"log_loss",,,,
"continuous",1,9,"calibration_intercept",0.110222351892604,-0.500434085631335,0.610656437523939,0.610656437523939
"continuous",1,9,"calibration_slope",0.87668471744993,0.705874546658938,0.170810170790992,0.170810170790992
"logistic",1,9,"r2",,,,
"logistic",1,9,"rmse",,,,
"logistic",1,9,"mae",,,,
"logistic",1,9,"auc",0.825361512791991,0.794215795328142,0.0311457174638488,0.0311457174638488
"logistic",1,9,"brier_score",0.167242092363168,0.186736654896472,-0.0194945625333037,0.0194945625333037
"logistic",1,9,"log_loss",0.516308743675008,0.59088484742206,-0.0745761037470519,0.0745761037470519
"logistic",1,9,"calibration_intercept",0.0772691383109058,-0.00955112602464244,0.0868202643355483,0.0868202643355483
"logistic",1,9,"calibration_slope",1.02551482149126,0.657714307068198,0.367800514423061,0.367800514423061
"continuous",2,9,"r2",0.368910256348631,0.321960578389487,0.0469496779591435,0.0469496779591435
"continuous",2,9,"rmse",4.1270341615165,4.27779506429803,-0.150760902781535,0.150760902781535
"continuous",2,9,"mae",3.36744330216066,3.52900181473897,-0.161558512578308,0.161558512578308
"continuous",2,9,"auc",,,,
"continuous",2,9,"brier_score",,,,
"continuous",2,9,"log_loss",,,,
"continuous",2,9,"calibration_intercept",1.51484513306436,0.0971068854642659,1.41773824760009,1.41773824760009
"continuous",2,9,"calibration_slope",1.21287576074155,0.914392243708416,0.29848351703313,0.29848351703313
"logistic",2,9,"r2",,,,
"logistic",2,9,"rmse",,,,
"logistic",2,9,"mae",,,,
"logistic",2,9,"auc",0.828698553948832,0.825361512791991,0.00333704115684097,0.00333704115684097
"logistic",2,9,"brier_score",0.164300098782784,0.169228398702997,-0.00492829992021293,0.00492829992021293
"logistic",2,9,"log_loss",0.493314798341338,0.507171653354078,-0.0138568550127398,0.0138568550127398
"logistic",2,9,"calibration_intercept",-0.315262741266672,-0.32423094668986,0.00896820542318827,0.00896820542318827
"logistic",2,9,"calibration_slope",1.26374132315434,0.925052129583713,0.338689193570625,0.338689193570625
"continuous",3,9,"r2",0.39420753380882,0.393458196505605,0.000749337303214914,0.000749337303214914
"continuous",3,9,"rmse",4.34011657783055,4.34280001014959,-0.00268343231904034,0.00268343231904034
"continuous",3,9,"mae",3.22023952695335,3.15882002730175,0.0614194996515929,0.0614194996515929
"continuous",3,9,"auc",,,,
"continuous",3,9,"brier_score",,,,
"continuous",3,9,"log_loss",,,,
"continuous",3,9,"calibration_intercept",1.00263494690733,-0.377063189256273,1.3796981361636,1.3796981361636
"continuous",3,9,"calibration_slope",1.28369788128707,1.06464366032064,0.219054220966425,0.219054220966425
"logistic",3,9,"r2",,,,
"logistic",3,9,"rmse",,,,
"logistic",3,9,"mae",,,,
"logistic",3,9,"auc",0.852057842046719,0.882091212458287,-0.0300333704115685,0.0300333704115685
"logistic",3,9,"brier_score",0.152144857573132,0.141336626983169,0.0108082305899629,0.0108082305899629
"logistic",3,9,"log_loss",0.485358424558564,0.461039518864451,0.0243189056941127,0.0243189056941127
"logistic",3,9,"calibration_intercept",0.160898322233506,0.471017458179571,-0.310119135946065,0.310119135946065
"logistic",3,9,"calibration_slope",1.01033687051768,1.03722822770355,-0.026891357185866,0.026891357185866
"continuous",4,9,"r2",0.214756297858905,0.0905139716475594,0.124242326211345,0.124242326211345
"continuous",4,9,"rmse",5.10099408808696,5.48972519571768,-0.388731107630713,0.388731107630713
"continuous",4,9,"mae",4.01810009990329,4.27044062477097,-0.252340524867686,0.252340524867686
"continuous",4,9,"auc",,,,
"continuous",4,9,"brier_score",,,,
"continuous",4,9,"log_loss",,,,
"continuous",4,9,"calibration_intercept",0.600499655300963,-1.69709121498889,2.29759087028985,2.29759087028985
"continuous",4,9,"calibration_slope",1.29434905914465,0.814312540645046,0.480036518499602,0.480036518499602
"logistic",4,9,"r2",,,,
"logistic",4,9,"rmse",,,,
"logistic",4,9,"mae",,,,
"logistic",4,9,"auc",0.835372636262514,0.826473859844271,0.00889877641824244,0.00889877641824244
"logistic",4,9,"brier_score",0.171805540909031,0.178310362174991,-0.00650482126595947,0.00650482126595947
"logistic",4,9,"log_loss",0.510661039144649,0.52815816640688,-0.0174971272622312,0.0174971272622312
"logistic",4,9,"calibration_intercept",-0.249598596102884,-0.185811979903165,-0.0637866161997195,0.0637866161997195
"logistic",4,9,"calibration_slope",1.29155496652013,0.944860973996779,0.346693992523356,0.346693992523356
"continuous",5,9,"r2",0.302704083488943,0.311496878670329,-0.00879279518138532,0.00879279518138532
"continuous",5,9,"rmse",4.3732234964734,4.34556318102378,0.0276603154496131,0.0276603154496131
"continuous",5,9,"mae",3.22343189149128,3.22564878706719,-0.00221689557590832,0.00221689557590832
"continuous",5,9,"auc",,,,
"continuous",5,9,"brier_score",,,,
"continuous",5,9,"log_loss",,,,
"continuous",5,9,"calibration_intercept",-0.732751767205022,-0.910254877100046,0.177503109895024,0.177503109895024
"continuous",5,9,"calibration_slope",0.899707230218877,0.850693378950496,0.0490138512683805,0.0490138512683805
"logistic",5,9,"r2",,,,
"logistic",5,9,"rmse",,,,
"logistic",5,9,"mae",,,,
"logistic",5,9,"auc",0.8587319243604,0.862068965517241,-0.00333704115684086,0.00333704115684086
"logistic",5,9,"brier_score",0.156100131719702,0.154308141361837,0.00179199035786506,0.00179199035786506
"logistic",5,9,"log_loss",0.46829189214581,0.465080923377042,0.00321096876876797,0.00321096876876797
"logistic",5,9,"calibration_intercept",0.0885233375146087,0.0664924162759014,0.0220309212387073,0.0220309212387073
"logistic",5,9,"calibration_slope",1.30168361855664,1.02942592144942,0.272257697107221,0.272257697107221
"continuous",1,10,"r2",0.459418621891421,0.44456559951886,0.0148530223725618,0.0148530223725618
"continuous",1,10,"rmse",4.23321656932473,4.29097845352506,-0.05776188420033,0.05776188420033
"continuous",1,10,"mae",3.35501275060459,3.47373203077486,-0.118719280170273,0.118719280170273
"continuous",1,10,"auc",,,,
"continuous",1,10,"brier_score",,,,
"continuous",1,10,"log_loss",,,,
"continuous",1,10,"calibration_intercept",-0.182111613190859,-0.999635132836877,0.817523519646018,0.817523519646018
"continuous",1,10,"calibration_slope",1.16975505632424,1.03983043841753,0.129924617906702,0.129924617906702
"logistic",1,10,"r2",,,,
"logistic",1,10,"rmse",,,,
"logistic",1,10,"mae",,,,
"logistic",1,10,"auc",0.89098998887653,0.885428253615128,0.00556173526140158,0.00556173526140158
"logistic",1,10,"brier_score",0.133054676245927,0.136487523964027,-0.0034328477180999,0.0034328477180999
"logistic",1,10,"log_loss",0.421229159984561,0.431826847736868,-0.0105976877523076,0.0105976877523076
"logistic",1,10,"calibration_intercept",0.321560437804604,0.311308834281817,0.0102516035227868,0.0102516035227868
"logistic",1,10,"calibration_slope",1.33164310448678,0.944391030614675,0.38725207387211,0.38725207387211
"continuous",2,10,"r2",0.402917867479647,0.41892848683448,-0.0160106193548331,0.0160106193548331
"continuous",2,10,"rmse",3.90478188054683,3.85207322521909,0.0527086553277347,0.0527086553277347
"continuous",2,10,"mae",3.1442636782373,3.15722671254456,-0.0129630343072691,0.0129630343072691
"continuous",2,10,"auc",,,,
"continuous",2,10,"brier_score",,,,
"continuous",2,10,"log_loss",,,,
"continuous",2,10,"calibration_intercept",0.638976186231182,-0.337626645151724,0.976602831382906,0.976602831382906
"continuous",2,10,"calibration_slope",1.12684370963329,0.920095797626148,0.206747912007138,0.206747912007138
"logistic",2,10,"r2",,,,
"logistic",2,10,"rmse",,,,
"logistic",2,10,"mae",,,,
"logistic",2,10,"auc",0.835372636262514,0.825361512791991,0.0100111234705228,0.0100111234705228
