"tree_id","repeat_id","outer_fold","fit_origin","node","depth","node_n","variable","split_role","split_rank","count","ncat","improve","index","adjusted_agreement","split_type","cutpoint","left_levels","right_levels","left_rule","right_rule"
1,1,1,"outer_training_saved_hyperparameters",23,4,103,"imc","surrogate",2,0,-1,0.844660194174757,15.2054925518426,0.111111111111111,"continuous",15.2054925518426,,,"imc < 15.205492551842568","imc >= 15.205492551842568"
1,1,1,"outer_training_saved_hyperparameters",23,4,103,"correcao_colete","surrogate",3,0,1,0.844660194174757,48.7775790101371,0.111111111111111,"continuous",48.7775790101371,,,"correcao_colete >= 48.777579010137146","correcao_colete < 48.777579010137146"
1,1,1,"outer_training_saved_hyperparameters",23,4,103,"lenke","surrogate",4,0,6,0.83495145631068,25,0.0555555555555555,"categorical",,"2","1 | 3 | 4 | 5 | 6","lenke in {2}","lenke in {1 | 3 | 4 | 5 | 6}"
1,1,1,"outer_training_saved_hyperparameters",3,1,219,"idade","surrogate",1,0,-1,0.73972602739726,10.5,0.0338983050847458,"continuous",10.5,,,"idade < 10.5","idade >= 10.5"
1,1,1,"outer_training_saved_hyperparameters",3,1,219,"imc","surrogate",2,0,-1,0.73972602739726,15.5092959672315,0.0338983050847458,"continuous",15.5092959672315,,,"imc < 15.509295967231509","imc >= 15.509295967231509"
1,1,1,"outer_training_saved_hyperparameters",3,1,219,"lordose_lombar","surrogate",3,0,1,0.73972602739726,71.5,0.0338983050847458,"continuous",71.5,,,"lordose_lombar >= 71.5","lordose_lombar < 71.5"
1,1,1,"outer_training_saved_hyperparameters",3,1,219,"lenke","surrogate",4,0,6,0.73972602739726,27,0.0338983050847458,"categorical",,"1","2 | 3 | 4 | 5 | 6","lenke in {1}","lenke in {2 | 3 | 4 | 5 | 6}"
1,1,1,"outer_training_saved_hyperparameters",3,1,219,"cifose_toracica","surrogate",5,0,1,0.735159817351598,56.5,0.0169491525423731,"continuous",56.5,,,"cifose_toracica >= 56.5","cifose_toracica < 56.5"
1,1,1,"outer_training_saved_hyperparameters",6,2,59,"correcao_colete","surrogate",1,0,1,0.813559322033898,53.529900332226,0.388888888888889,"continuous",53.529900332226,,,"correcao_colete >= 53.529900332225949","correcao_colete < 53.529900332225949"
1,1,1,"outer_training_saved_hyperparameters",6,2,59,"lordose_lombar","surrogate",2,0,-1,0.796610169491525,47.5,0.333333333333333,"continuous",47.5,,,"lordose_lombar < 47.5","lordose_lombar >= 47.5"
1,1,1,"outer_training_saved_hyperparameters",6,2,59,"risser","surrogate",3,0,5,0.796610169491525,31,0.333333333333333,"categorical",,"0","1 | 2 | 3 | 4","risser in {0}","risser in {1 | 2 | 3 | 4}"
1,1,1,"outer_training_saved_hyperparameters",6,2,59,"cifose_toracica","surrogate",4,0,-1,0.76271186440678,14.5,0.222222222222222,"continuous",14.5,,,"cifose_toracica < 14.5","cifose_toracica >= 14.5"
1,1,1,"outer_training_saved_hyperparameters",6,2,59,"lenke","surrogate",5,0,6,0.76271186440678,32,0.222222222222222,"categorical",,"3 | 4","1 | 2 | 5 | 6","lenke in {3 | 4}","lenke in {1 | 2 | 5 | 6}"
1,1,1,"outer_training_saved_hyperparameters",12,3,18,"cifose_toracica","surrogate",1,0,1,0.944444444444444,8.5,0.666666666666666,"continuous",8.5,,,"cifose_toracica >= 8.5","cifose_toracica < 8.5"
