"model","term","x","component_residual_smooth"
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",23,-0.675380027507504
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",24,-0.782839769738931
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",25,-0.888671824764484
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",26,-1.01662684519467
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",27,-1.15541864684869
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",28,-1.29196124542852
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",29,-1.39652424353689
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",30,-1.50507425164232
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",31,-1.55851098252812
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",32,-1.61733865369347
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",33,-1.59656911128379
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",34,-1.55839466459047
"linear","cifose_toracica",35,-1.52373569634507
"linear","cifose_toracica",35,-1.52373569634507
"linear","cifose_toracica",35,-1.52373569634507
"linear","cifose_toracica",36,-1.48867429975585
"linear","cifose_toracica",36,-1.48867429975585
"linear","cifose_toracica",36,-1.48867429975585
"linear","cifose_toracica",36,-1.48867429975585
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",37,-1.45126504937301
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",38,-1.41012525493859
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",39,-1.34751388383678
"linear","cifose_toracica",40,-1.2747617631864
"linear","cifose_toracica",40,-1.2747617631864
"linear","cifose_toracica",40,-1.2747617631864
"linear","cifose_toracica",40,-1.2747617631864
"linear","cifose_toracica",40,-1.2747617631864
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",41,-1.19502612965105
"linear","cifose_toracica",42,-1.1019309633164
"linear","cifose_toracica",42,-1.1019309633164
"linear","cifose_toracica",42,-1.1019309633164
"linear","cifose_toracica",42,-1.1019309633164
"linear","cifose_toracica",43,-0.99722961415987
"linear","cifose_toracica",43,-0.99722961415987
"linear","cifose_toracica",43,-0.99722961415987
"linear","cifose_toracica",44,-0.885842262749982
"linear","cifose_toracica",44,-0.885842262749982
"linear","cifose_toracica",44,-0.885842262749982
"linear","cifose_toracica",44,-0.885842262749982
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",46,-0.662745230228955
"linear","cifose_toracica",48,-0.451176912971111
"linear","cifose_toracica",49,-0.349741519818484
"linear","cifose_toracica",49,-0.349741519818484
"linear","cifose_toracica",49,-0.349741519818484
"linear","cifose_toracica",49,-0.349741519818484
"linear","cifose_toracica",50,-0.250368619651326
"linear","cifose_toracica",50,-0.250368619651326
"linear","cifose_toracica",51,-0.152145556460435
"linear","cifose_toracica",51,-0.152145556460435
"linear","cifose_toracica",51,-0.152145556460435
"linear","cifose_toracica",51,-0.152145556460435
"linear","cifose_toracica",52,-0.0543388515078053
"linear","cifose_toracica",55,0.241938552392191
"linear","cifose_toracica",55,0.241938552392191
"linear","cifose_toracica",58,0.549248537940768
"linear","cifose_toracica",58,0.549248537940768
"linear","cifose_toracica",59,0.654544291351163
"linear","cifose_toracica",62,0.978892696395927
"linear","cifose_toracica",62,0.978892696395927
"linear","cifose_toracica",68,1.6600702035293
"linear","lordose_lombar",17,2.17520974509321
"linear","lordose_lombar",21,1.76141037107875
"linear","lordose_lombar",21,1.76141037107875
"linear","lordose_lombar",25,1.35109539081914
"linear","lordose_lombar",25,1.35109539081914
"linear","lordose_lombar",25,1.35109539081914
"linear","lordose_lombar",25,1.35109539081914
"linear","lordose_lombar",26,1.24724906828769
"linear","lordose_lombar",26,1.24724906828769
"linear","lordose_lombar",26,1.24724906828769
"linear","lordose_lombar",26,1.24724906828769
"linear","lordose_lombar",27,1.14235455453115
"linear","lordose_lombar",27,1.14235455453115
"linear","lordose_lombar",27,1.14235455453115
"linear","lordose_lombar",28,1.03621631876234
"linear","lordose_lombar",28,1.03621631876234
"linear","lordose_lombar",28,1.03621631876234
"linear","lordose_lombar",31,0.711063836892585
"linear","lordose_lombar",32,0.601011110656504
"linear","lordose_lombar",32,0.601011110656504
"linear","lordose_lombar",32,0.601011110656504
"linear","lordose_lombar",32,0.601011110656504
"linear","lordose_lombar",33,0.490796071299523
"linear","lordose_lombar",33,0.490796071299523
"linear","lordose_lombar",34,0.381198217271848
"linear","lordose_lombar",34,0.381198217271848
"linear","lordose_lombar",34,0.381198217271848
"linear","lordose_lombar",35,0.273378523019357
"linear","lordose_lombar",35,0.273378523019357
"linear","lordose_lombar",35,0.273378523019357
"linear","lordose_lombar",35,0.273378523019357
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",36,0.169043330141665
"linear","lordose_lombar",37,0.0706519374498534
"linear","lordose_lombar",37,0.0706519374498534
"linear","lordose_lombar",37,0.0706519374498534
"linear","lordose_lombar",37,0.0706519374498534
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",38,-0.0194533089396655
"linear","lordose_lombar",39,-0.102031236008816
"linear","lordose_lombar",39,-0.102031236008816
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",40,-0.179981008667292
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",41,-0.256351310549746
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",42,-0.33752804692214
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",43,-0.428142427678963
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",44,-0.522164448411419
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",45,-0.612250272221541
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",46,-0.704516768256302
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",47,-0.779463060492408
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",48,-0.875099893193763
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",49,-0.969144512175228
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",50,-0.996657577660962
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",51,-0.994136637553642
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",52,-1.01145135796206
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",53,-1.01262468440726
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",54,-0.925849628923463
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
"linear","lordose_lombar",55,-0.812550476041654
