"term","estimate","std_error","statistic","p_value","conf_low","conf_high","escala"
"(Intercept)",0.0000000000000139998162521017,0.283273441369685,0.0000000000000494215630819808,0.999999999999961,-0.555205742861287,0.555205742861315,"linear"
"p_linear",1,0.0491649666889654,20.3396863121325,0.00000000000000000000000000000000000000000000000000000000000000000000011302805423124,0.903638435988518,1.09636156401149,"linear"
